sample_id,polarity,path,features,total_peaks,mean_peaks_per_feature
VGF157_E07,neg,.cache/extracted/pf1600_raw/VGF157_E07/neg/VGF157_E07_features_ms2_neg.mgf,38,966,25.421053
VGF157_E07,pos,.cache/extracted/pf1600_raw/VGF157_E07/pos/VGF157_E07_features_ms2_pos.mgf,154,7411,48.123377
VGF157_E08,neg,.cache/extracted/pf1600_raw/VGF157_E08/neg/VGF157_E08_features_ms2_neg.mgf,510,13733,26.927451
VGF157_E08,pos,.cache/extracted/pf1600_raw/VGF157_E08/pos/VGF157_E08_features_ms2_pos.mgf,782,29929,38.272379
VGF157_E09,neg,.cache/extracted/pf1600_raw/VGF157_E09/neg/VGF157_E09_features_ms2_neg.mgf,227,5231,23.044053
VGF157_E09,pos,.cache/extracted/pf1600_raw/VGF157_E09/pos/VGF157_E09_features_ms2_pos.mgf,390,18433,47.264103
VGF157_E10,neg,.cache/extracted/pf1600_raw/VGF157_E10/neg/VGF157_E10_features_ms2_neg.mgf,200,5231,26.155000
VGF157_E10,pos,.cache/extracted/pf1600_raw/VGF157_E10/pos/VGF157_E10_features_ms2_pos.mgf,362,16412,45.337017
VGF157_E11,neg,.cache/extracted/pf1600_raw/VGF157_E11/neg/VGF157_E11_features_ms2_neg.mgf,218,5551,25.463303
VGF157_E11,pos,.cache/extracted/pf1600_raw/VGF157_E11/pos/VGF157_E11_features_ms2_pos.mgf,417,18738,44.935252
VGF157_E12,neg,.cache/extracted/pf1600_raw/VGF157_E12/neg/VGF157_E12_features_ms2_neg.mgf,13,354,27.230769
VGF157_E12,pos,.cache/extracted/pf1600_raw/VGF157_E12/pos/VGF157_E12_features_ms2_pos.mgf,68,2384,35.058824
VGF157_F01,neg,.cache/extracted/pf1600_raw/VGF157_F01/neg/VGF157_F01_features_ms2_neg.mgf,1039,30671,29.519731
VGF157_F01,pos,.cache/extracted/pf1600_raw/VGF157_F01/pos/VGF157_F01_features_ms2_pos.mgf,1035,53148,51.350725
VGF157_F02,neg,.cache/extracted/pf1600_raw/VGF157_F02/neg/VGF157_F02_features_ms2_neg.mgf,316,8336,26.379747
VGF157_F02,pos,.cache/extracted/pf1600_raw/VGF157_F02/pos/VGF157_F02_features_ms2_pos.mgf,525,25760,49.066667
VGF157_F03,neg,.cache/extracted/pf1600_raw/VGF157_F03/neg/VGF157_F03_features_ms2_neg.mgf,299,7595,25.401338
VGF157_F03,pos,.cache/extracted/pf1600_raw/VGF157_F03/pos/VGF157_F03_features_ms2_pos.mgf,537,28533,53.134078
VGF157_F04,neg,.cache/extracted/pf1600_raw/VGF157_F04/neg/VGF157_F04_features_ms2_neg.mgf,224,5586,24.937500
VGF157_F04,pos,.cache/extracted/pf1600_raw/VGF157_F04/pos/VGF157_F04_features_ms2_pos.mgf,440,22849,51.929545
VGF157_F05,neg,.cache/extracted/pf1600_raw/VGF157_F05/neg/VGF157_F05_features_ms2_neg.mgf,282,7483,26.535461
VGF157_F05,pos,.cache/extracted/pf1600_raw/VGF157_F05/pos/VGF157_F05_features_ms2_pos.mgf,448,21723,48.488839
VGF157_F06,neg,.cache/extracted/pf1600_raw/VGF157_F06/neg/VGF157_F06_features_ms2_neg.mgf,361,9416,26.083102
VGF157_F06,pos,.cache/extracted/pf1600_raw/VGF157_F06/pos/VGF157_F06_features_ms2_pos.mgf,571,26676,46.718039
VGF157_F07,neg,.cache/extracted/pf1600_raw/VGF157_F07/neg/VGF157_F07_features_ms2_neg.mgf,258,6366,24.674419
VGF157_F07,pos,.cache/extracted/pf1600_raw/VGF157_F07/pos/VGF157_F07_features_ms2_pos.mgf,755,46227,61.227815
VGF157_F08,neg,.cache/extracted/pf1600_raw/VGF157_F08/neg/VGF157_F08_features_ms2_neg.mgf,39,968,24.820513
VGF157_F08,pos,.cache/extracted/pf1600_raw/VGF157_F08/pos/VGF157_F08_features_ms2_pos.mgf,109,3966,36.385321
VGF157_F09,neg,.cache/extracted/pf1600_raw/VGF157_F09/neg/VGF157_F09_features_ms2_neg.mgf,278,7132,25.654676
VGF157_F09,pos,.cache/extracted/pf1600_raw/VGF157_F09/pos/VGF157_F09_features_ms2_pos.mgf,507,25004,49.317554
VGF157_F10,neg,.cache/extracted/pf1600_raw/VGF157_F10/neg/VGF157_F10_features_ms2_neg.mgf,226,7809,34.553097
VGF157_F10,pos,.cache/extracted/pf1600_raw/VGF157_F10/pos/VGF157_F10_features_ms2_pos.mgf,382,23523,61.578534
VGF157_F11,neg,.cache/extracted/pf1600_raw/VGF157_F11/neg/VGF157_F11_features_ms2_neg.mgf,248,6324,25.500000
VGF157_F11,pos,.cache/extracted/pf1600_raw/VGF157_F11/pos/VGF157_F11_features_ms2_pos.mgf,485,22030,45.422680
VGF157_F12,neg,.cache/extracted/pf1600_raw/VGF157_F12/neg/VGF157_F12_features_ms2_neg.mgf,18,446,24.777778
VGF157_F12,pos,.cache/extracted/pf1600_raw/VGF157_F12/pos/VGF157_F12_features_ms2_pos.mgf,61,2115,34.672131
VGF157_G01,neg,.cache/extracted/pf1600_raw/VGF157_G01/neg/VGF157_G01_features_ms2_neg.mgf,1024,29558,28.865234
VGF157_G01,pos,.cache/extracted/pf1600_raw/VGF157_G01/pos/VGF157_G01_features_ms2_pos.mgf,965,50149,51.967876
VGF157_G02,neg,.cache/extracted/pf1600_raw/VGF157_G02/neg/VGF157_G02_features_ms2_neg.mgf,369,8960,24.281843
VGF157_G02,pos,.cache/extracted/pf1600_raw/VGF157_G02/pos/VGF157_G02_features_ms2_pos.mgf,510,27830,54.568627
VGF157_G03,neg,.cache/extracted/pf1600_raw/VGF157_G03/neg/VGF157_G03_features_ms2_neg.mgf,31,672,21.677419
VGF157_G03,pos,.cache/extracted/pf1600_raw/VGF157_G03/pos/VGF157_G03_features_ms2_pos.mgf,151,6775,44.867550
VGF157_G04,neg,.cache/extracted/pf1600_raw/VGF157_G04/neg/VGF157_G04_features_ms2_neg.mgf,210,5666,26.980952
VGF157_G04,pos,.cache/extracted/pf1600_raw/VGF157_G04/pos/VGF157_G04_features_ms2_pos.mgf,621,29610,47.681159
VGF157_G05,neg,.cache/extracted/pf1600_raw/VGF157_G05/neg/VGF157_G05_features_ms2_neg.mgf,269,7178,26.684015
VGF157_G05,pos,.cache/extracted/pf1600_raw/VGF157_G05/pos/VGF157_G05_features_ms2_pos.mgf,575,26988,46.935652
VGF157_G06,neg,.cache/extracted/pf1600_raw/VGF157_G06/neg/VGF157_G06_features_ms2_neg.mgf,115,2886,25.095652
VGF157_G06,pos,.cache/extracted/pf1600_raw/VGF157_G06/pos/VGF157_G06_features_ms2_pos.mgf,252,11646,46.214286
VGF157_G07,neg,.cache/extracted/pf1600_raw/VGF157_G07/neg/VGF157_G07_features_ms2_neg.mgf,196,4823,24.607143
VGF157_G07,pos,.cache/extracted/pf1600_raw/VGF157_G07/pos/VGF157_G07_features_ms2_pos.mgf,473,21635,45.739958
VGF157_G08,neg,.cache/extracted/pf1600_raw/VGF157_G08/neg/VGF157_G08_features_ms2_neg.mgf,119,3036,25.512605
VGF157_G08,pos,.cache/extracted/pf1600_raw/VGF157_G08/pos/VGF157_G08_features_ms2_pos.mgf,307,12671,41.273616
VGF157_G09,neg,.cache/extracted/pf1600_raw/VGF157_G09/neg/VGF157_G09_features_ms2_neg.mgf,400,13113,32.782500
VGF157_G09,pos,.cache/extracted/pf1600_raw/VGF157_G09/pos/VGF157_G09_features_ms2_pos.mgf,541,29381,54.308688
VGF157_G10,neg,.cache/extracted/pf1600_raw/VGF157_G10/neg/VGF157_G10_features_ms2_neg.mgf,341,8631,25.310850
VGF157_G10,pos,.cache/extracted/pf1600_raw/VGF157_G10/pos/VGF157_G10_features_ms2_pos.mgf,560,29614,52.882143
VGF157_G11,neg,.cache/extracted/pf1600_raw/VGF157_G11/neg/VGF157_G11_features_ms2_neg.mgf,178,4704,26.426966
VGF157_G11,pos,.cache/extracted/pf1600_raw/VGF157_G11/pos/VGF157_G11_features_ms2_pos.mgf,374,17802,47.598930
VGF157_G12,neg,.cache/extracted/pf1600_raw/VGF157_G12/neg/VGF157_G12_features_ms2_neg.mgf,16,439,27.437500
VGF157_G12,pos,.cache/extracted/pf1600_raw/VGF157_G12/pos/VGF157_G12_features_ms2_pos.mgf,74,2401,32.445946
VGF157_H01,neg,.cache/extracted/pf1600_raw/VGF157_H01/neg/VGF157_H01_features_ms2_neg.mgf,1007,29379,29.174777
VGF157_H01,pos,.cache/extracted/pf1600_raw/VGF157_H01/pos/VGF157_H01_features_ms2_pos.mgf,1037,53838,51.917068
VGF157_H02,neg,.cache/extracted/pf1600_raw/VGF157_H02/neg/VGF157_H02_features_ms2_neg.mgf,152,3996,26.289474
VGF157_H02,pos,.cache/extracted/pf1600_raw/VGF157_H02/pos/VGF157_H02_features_ms2_pos.mgf,409,19564,47.833741
VGF157_H03,neg,.cache/extracted/pf1600_raw/VGF157_H03/neg/VGF157_H03_features_ms2_neg.mgf,253,6618,26.158103
VGF157_H03,pos,.cache/extracted/pf1600_raw/VGF157_H03/pos/VGF157_H03_features_ms2_pos.mgf,553,26144,47.276673
VGF157_H04,neg,.cache/extracted/pf1600_raw/VGF157_H04/neg/VGF157_H04_features_ms2_neg.mgf,68,1499,22.044118
VGF157_H04,pos,.cache/extracted/pf1600_raw/VGF157_H04/pos/VGF157_H04_features_ms2_pos.mgf,363,19644,54.115702
VGF157_H05,neg,.cache/extracted/pf1600_raw/VGF157_H05/neg/VGF157_H05_features_ms2_neg.mgf,321,8472,26.392523
VGF157_H05,pos,.cache/extracted/pf1600_raw/VGF157_H05/pos/VGF157_H05_features_ms2_pos.mgf,582,30501,52.407216
VGF157_H06,neg,.cache/extracted/pf1600_raw/VGF157_H06/neg/VGF157_H06_features_ms2_neg.mgf,278,6840,24.604317
VGF157_H06,pos,.cache/extracted/pf1600_raw/VGF157_H06/pos/VGF157_H06_features_ms2_pos.mgf,499,23843,47.781563
VGF157_H07,neg,.cache/extracted/pf1600_raw/VGF157_H07/neg/VGF157_H07_features_ms2_neg.mgf,235,6076,25.855319
VGF157_H07,pos,.cache/extracted/pf1600_raw/VGF157_H07/pos/VGF157_H07_features_ms2_pos.mgf,546,30919,56.628205
VGF157_H08,neg,.cache/extracted/pf1600_raw/VGF157_H08/neg/VGF157_H08_features_ms2_neg.mgf,156,4065,26.057692
VGF157_H08,pos,.cache/extracted/pf1600_raw/VGF157_H08/pos/VGF157_H08_features_ms2_pos.mgf,268,10864,40.537313
VGF157_H09,neg,.cache/extracted/pf1600_raw/VGF157_H09/neg/VGF157_H09_features_ms2_neg.mgf,422,11615,27.523697
VGF157_H09,pos,.cache/extracted/pf1600_raw/VGF157_H09/pos/VGF157_H09_features_ms2_pos.mgf,619,29827,48.185784
VGF157_H10,neg,.cache/extracted/pf1600_raw/VGF157_H10/neg/VGF157_H10_features_ms2_neg.mgf,410,11401,27.807317
VGF157_H10,pos,.cache/extracted/pf1600_raw/VGF157_H10/pos/VGF157_H10_features_ms2_pos.mgf,620,38054,61.377419
VGF157_H11,neg,.cache/extracted/pf1600_raw/VGF157_H11/neg/VGF157_H11_features_ms2_neg.mgf,354,10221,28.872881
VGF157_H11,pos,.cache/extracted/pf1600_raw/VGF157_H11/pos/VGF157_H11_features_ms2_pos.mgf,604,31696,52.476821
VGF157_H12,neg,.cache/extracted/pf1600_raw/VGF157_H12/neg/VGF157_H12_features_ms2_neg.mgf,15,444,29.600000
VGF157_H12,pos,.cache/extracted/pf1600_raw/VGF157_H12/pos/VGF157_H12_features_ms2_pos.mgf,70,2278,32.542857
VGF158_A01,neg,.cache/extracted/pf1600_raw/VGF158_A01/neg/VGF158_A01_features_ms2_neg.mgf,716,19868,27.748603
VGF158_A01,pos,.cache/extracted/pf1600_raw/VGF158_A01/pos/VGF158_A01_features_ms2_pos.mgf,1091,52456,48.080660
VGF158_A02,neg,.cache/extracted/pf1600_raw/VGF158_A02/neg/VGF158_A02_features_ms2_neg.mgf,205,5819,28.385366
VGF158_A02,pos,.cache/extracted/pf1600_raw/VGF158_A02/pos/VGF158_A02_features_ms2_pos.mgf,367,18181,49.539510
VGF158_A03,neg,.cache/extracted/pf1600_raw/VGF158_A03/neg/VGF158_A03_features_ms2_neg.mgf,317,6900,21.766562
VGF158_A03,pos,.cache/extracted/pf1600_raw/VGF158_A03/pos/VGF158_A03_features_ms2_pos.mgf,414,20705,50.012077
VGF158_A04,neg,.cache/extracted/pf1600_raw/VGF158_A04/neg/VGF158_A04_features_ms2_neg.mgf,85,2351,27.658824
VGF158_A04,pos,.cache/extracted/pf1600_raw/VGF158_A04/pos/VGF158_A04_features_ms2_pos.mgf,221,9670,43.755656
VGF158_A05,neg,.cache/extracted/pf1600_raw/VGF158_A05/neg/VGF158_A05_features_ms2_neg.mgf,134,3196,23.850746
VGF158_A05,pos,.cache/extracted/pf1600_raw/VGF158_A05/pos/VGF158_A05_features_ms2_pos.mgf,487,23615,48.490760
VGF158_A06,neg,.cache/extracted/pf1600_raw/VGF158_A06/neg/VGF158_A06_features_ms2_neg.mgf,109,2736,25.100917
VGF158_A06,pos,.cache/extracted/pf1600_raw/VGF158_A06/pos/VGF158_A06_features_ms2_pos.mgf,427,15036,35.213115
VGF158_A07,neg,.cache/extracted/pf1600_raw/VGF158_A07/neg/VGF158_A07_features_ms2_neg.mgf,100,2703,27.030000
VGF158_A07,pos,.cache/extracted/pf1600_raw/VGF158_A07/pos/VGF158_A07_features_ms2_pos.mgf,214,9997,46.714953
VGF158_A08,neg,.cache/extracted/pf1600_raw/VGF158_A08/neg/VGF158_A08_features_ms2_neg.mgf,57,1443,25.315789
VGF158_A08,pos,.cache/extracted/pf1600_raw/VGF158_A08/pos/VGF158_A08_features_ms2_pos.mgf,274,12064,44.029197
VGF158_A09,neg,.cache/extracted/pf1600_raw/VGF158_A09/neg/VGF158_A09_features_ms2_neg.mgf,161,4366,27.118012
VGF158_A09,pos,.cache/extracted/pf1600_raw/VGF158_A09/pos/VGF158_A09_features_ms2_pos.mgf,378,20642,54.608466
VGF158_A10,neg,.cache/extracted/pf1600_raw/VGF158_A10/neg/VGF158_A10_features_ms2_neg.mgf,127,3049,24.007874
VGF158_A10,pos,.cache/extracted/pf1600_raw/VGF158_A10/pos/VGF158_A10_features_ms2_pos.mgf,493,32905,66.744422
VGF158_A11,neg,.cache/extracted/pf1600_raw/VGF158_A11/neg/VGF158_A11_features_ms2_neg.mgf,49,1017,20.755102
VGF158_A11,pos,.cache/extracted/pf1600_raw/VGF158_A11/pos/VGF158_A11_features_ms2_pos.mgf,404,19209,47.547030
VGF158_A12,neg,.cache/extracted/pf1600_raw/VGF158_A12/neg/VGF158_A12_features_ms2_neg.mgf,6,134,22.333333
VGF158_A12,pos,.cache/extracted/pf1600_raw/VGF158_A12/pos/VGF158_A12_features_ms2_pos.mgf,46,1782,38.739130
VGF158_B01,neg,.cache/extracted/pf1600_raw/VGF158_B01/neg/VGF158_B01_features_ms2_neg.mgf,708,19494,27.533898
VGF158_B01,pos,.cache/extracted/pf1600_raw/VGF158_B01/pos/VGF158_B01_features_ms2_pos.mgf,1060,50072,47.237736
VGF158_B02,neg,.cache/extracted/pf1600_raw/VGF158_B02/neg/VGF158_B02_features_ms2_neg.mgf,114,3143,27.570175
VGF158_B02,pos,.cache/extracted/pf1600_raw/VGF158_B02/pos/VGF158_B02_features_ms2_pos.mgf,218,11084,50.844037
VGF158_B03,neg,.cache/extracted/pf1600_raw/VGF158_B03/neg/VGF158_B03_features_ms2_neg.mgf,306,6231,20.362745
VGF158_B03,pos,.cache/extracted/pf1600_raw/VGF158_B03/pos/VGF158_B03_features_ms2_pos.mgf,403,21019,52.156328
VGF158_B04,neg,.cache/extracted/pf1600_raw/VGF158_B04/neg/VGF158_B04_features_ms2_neg.mgf,54,1432,26.518519
VGF158_B04,pos,.cache/extracted/pf1600_raw/VGF158_B04/pos/VGF158_B04_features_ms2_pos.mgf,166,7815,47.078313
VGF158_B05,neg,.cache/extracted/pf1600_raw/VGF158_B05/neg/VGF158_B05_features_ms2_neg.mgf,194,4694,24.195876
VGF158_B05,pos,.cache/extracted/pf1600_raw/VGF158_B05/pos/VGF158_B05_features_ms2_pos.mgf,346,18955,54.783237
VGF158_B06,neg,.cache/extracted/pf1600_raw/VGF158_B06/neg/VGF158_B06_features_ms2_neg.mgf,138,3861,27.978261
VGF158_B06,pos,.cache/extracted/pf1600_raw/VGF158_B06/pos/VGF158_B06_features_ms2_pos.mgf,367,16429,44.765668
VGF158_B07,neg,.cache/extracted/pf1600_raw/VGF158_B07/neg/VGF158_B07_features_ms2_neg.mgf,119,2874,24.151261
VGF158_B07,pos,.cache/extracted/pf1600_raw/VGF158_B07/pos/VGF158_B07_features_ms2_pos.mgf,428,28139,65.745327
VGF158_B08,neg,.cache/extracted/pf1600_raw/VGF158_B08/neg/VGF158_B08_features_ms2_neg.mgf,52,1375,26.442308
VGF158_B08,pos,.cache/extracted/pf1600_raw/VGF158_B08/pos/VGF158_B08_features_ms2_pos.mgf,161,7068,43.900621
VGF158_B09,neg,.cache/extracted/pf1600_raw/VGF158_B09/neg/VGF158_B09_features_ms2_neg.mgf,111,2762,24.882883
VGF158_B09,pos,.cache/extracted/pf1600_raw/VGF158_B09/pos/VGF158_B09_features_ms2_pos.mgf,216,11134,51.546296
VGF158_B10,neg,.cache/extracted/pf1600_raw/VGF158_B10/neg/VGF158_B10_features_ms2_neg.mgf,327,8551,26.149847
VGF158_B10,pos,.cache/extracted/pf1600_raw/VGF158_B10/pos/VGF158_B10_features_ms2_pos.mgf,684,39786,58.166667
VGF158_B11,neg,.cache/extracted/pf1600_raw/VGF158_B11/neg/VGF158_B11_features_ms2_neg.mgf,181,4860,26.850829
VGF158_B11,pos,.cache/extracted/pf1600_raw/VGF158_B11/pos/VGF158_B11_features_ms2_pos.mgf,303,16532,54.561056
VGF158_B12,neg,.cache/extracted/pf1600_raw/VGF158_B12/neg/VGF158_B12_features_ms2_neg.mgf,5,145,29.000000
VGF158_B12,pos,.cache/extracted/pf1600_raw/VGF158_B12/pos/VGF158_B12_features_ms2_pos.mgf,57,2133,37.421053
VGF158_C01,neg,.cache/extracted/pf1600_raw/VGF158_C01/neg/VGF158_C01_features_ms2_neg.mgf,708,19170,27.076271
VGF158_C01,pos,.cache/extracted/pf1600_raw/VGF158_C01/pos/VGF158_C01_features_ms2_pos.mgf,1059,49769,46.996223
VGF158_C02,neg,.cache/extracted/pf1600_raw/VGF158_C02/neg/VGF158_C02_features_ms2_neg.mgf,82,2162,26.365854
VGF158_C02,pos,.cache/extracted/pf1600_raw/VGF158_C02/pos/VGF158_C02_features_ms2_pos.mgf,292,13161,45.071918
VGF158_C03,neg,.cache/extracted/pf1600_raw/VGF158_C03/neg/VGF158_C03_features_ms2_neg.mgf,136,2931,21.551471
VGF158_C03,pos,.cache/extracted/pf1600_raw/VGF158_C03/pos/VGF158_C03_features_ms2_pos.mgf,172,8932,51.930233
VGF158_C04,neg,.cache/extracted/pf1600_raw/VGF158_C04/neg/VGF158_C04_features_ms2_neg.mgf,232,7412,31.948276
VGF158_C04,pos,.cache/extracted/pf1600_raw/VGF158_C04/pos/VGF158_C04_features_ms2_pos.mgf,318,14592,45.886792
VGF158_C05,neg,.cache/extracted/pf1600_raw/VGF158_C05/neg/VGF158_C05_features_ms2_neg.mgf,87,2279,26.195402
VGF158_C05,pos,.cache/extracted/pf1600_raw/VGF158_C05/pos/VGF158_C05_features_ms2_pos.mgf,203,9244,45.536946
VGF158_C06,neg,.cache/extracted/pf1600_raw/VGF158_C06/neg/VGF158_C06_features_ms2_neg.mgf,129,3330,25.813953
VGF158_C06,pos,.cache/extracted/pf1600_raw/VGF158_C06/pos/VGF158_C06_features_ms2_pos.mgf,211,9476,44.909953
VGF158_C07,neg,.cache/extracted/pf1600_raw/VGF158_C07/neg/VGF158_C07_features_ms2_neg.mgf,32,1013,31.656250
VGF158_C07,pos,.cache/extracted/pf1600_raw/VGF158_C07/pos/VGF158_C07_features_ms2_pos.mgf,108,4475,41.435185
VGF158_C08,neg,.cache/extracted/pf1600_raw/VGF158_C08/neg/VGF158_C08_features_ms2_neg.mgf,68,1741,25.602941
VGF158_C08,pos,.cache/extracted/pf1600_raw/VGF158_C08/pos/VGF158_C08_features_ms2_pos.mgf,112,4231,37.776786
VGF158_C09,neg,.cache/extracted/pf1600_raw/VGF158_C09/neg/VGF158_C09_features_ms2_neg.mgf,77,1871,24.298701
VGF158_C09,pos,.cache/extracted/pf1600_raw/VGF158_C09/pos/VGF158_C09_features_ms2_pos.mgf,232,11530,49.698276
VGF158_C10,neg,.cache/extracted/pf1600_raw/VGF158_C10/neg/VGF158_C10_features_ms2_neg.mgf,166,3372,20.313253
VGF158_C10,pos,.cache/extracted/pf1600_raw/VGF158_C10/pos/VGF158_C10_features_ms2_pos.mgf,408,24420,59.852941
VGF158_C11,neg,.cache/extracted/pf1600_raw/VGF158_C11/neg/VGF158_C11_features_ms2_neg.mgf,38,986,25.947368
VGF158_C11,pos,.cache/extracted/pf1600_raw/VGF158_C11/pos/VGF158_C11_features_ms2_pos.mgf,127,5776,45.480315
VGF158_C12,neg,.cache/extracted/pf1600_raw/VGF158_C12/neg/VGF158_C12_features_ms2_neg.mgf,4,89,22.250000
VGF158_C12,pos,.cache/extracted/pf1600_raw/VGF158_C12/pos/VGF158_C12_features_ms2_pos.mgf,59,2377,40.288136
VGF158_D01,neg,.cache/extracted/pf1600_raw/VGF158_D01/neg/VGF158_D01_features_ms2_neg.mgf,688,18881,27.443314
VGF158_D01,pos,.cache/extracted/pf1600_raw/VGF158_D01/pos/VGF158_D01_features_ms2_pos.mgf,1005,46519,46.287562
VGF158_D02,neg,.cache/extracted/pf1600_raw/VGF158_D02/neg/VGF158_D02_features_ms2_neg.mgf,81,2238,27.629630
VGF158_D02,pos,.cache/extracted/pf1600_raw/VGF158_D02/pos/VGF158_D02_features_ms2_pos.mgf,273,11626,42.586081
VGF158_D03,neg,.cache/extracted/pf1600_raw/VGF158_D03/neg/VGF158_D03_features_ms2_neg.mgf,158,3773,23.879747
VGF158_D03,pos,.cache/extracted/pf1600_raw/VGF158_D03/pos/VGF158_D03_features_ms2_pos.mgf,183,8756,47.846995
VGF158_D04,neg,.cache/extracted/pf1600_raw/VGF158_D04/neg/VGF158_D04_features_ms2_neg.mgf,107,3295,30.794393
VGF158_D04,pos,.cache/extracted/pf1600_raw/VGF158_D04/pos/VGF158_D04_features_ms2_pos.mgf,245,10643,43.440816
VGF158_D05,neg,.cache/extracted/pf1600_raw/VGF158_D05/neg/VGF158_D05_features_ms2_neg.mgf,84,2204,26.238095
VGF158_D05,pos,.cache/extracted/pf1600_raw/VGF158_D05/pos/VGF158_D05_features_ms2_pos.mgf,207,9036,43.652174
VGF158_D06,neg,.cache/extracted/pf1600_raw/VGF158_D06/neg/VGF158_D06_features_ms2_neg.mgf,93,2100,22.580645
VGF158_D06,pos,.cache/extracted/pf1600_raw/VGF158_D06/pos/VGF158_D06_features_ms2_pos.mgf,193,9518,49.316062
VGF158_D07,neg,.cache/extracted/pf1600_raw/VGF158_D07/neg/VGF158_D07_features_ms2_neg.mgf,144,3302,22.930556
VGF158_D07,pos,.cache/extracted/pf1600_raw/VGF158_D07/pos/VGF158_D07_features_ms2_pos.mgf,364,16361,44.947802
VGF158_D08,neg,.cache/extracted/pf1600_raw/VGF158_D08/neg/VGF158_D08_features_ms2_neg.mgf,148,4931,33.317568
VGF158_D08,pos,.cache/extracted/pf1600_raw/VGF158_D08/pos/VGF158_D08_features_ms2_pos.mgf,437,20221,46.272311
VGF158_D09,neg,.cache/extracted/pf1600_raw/VGF158_D09/neg/VGF158_D09_features_ms2_neg.mgf,116,2606,22.465517
VGF158_D09,pos,.cache/extracted/pf1600_raw/VGF158_D09/pos/VGF158_D09_features_ms2_pos.mgf,243,11719,48.226337
VGF158_D10,neg,.cache/extracted/pf1600_raw/VGF158_D10/neg/VGF158_D10_features_ms2_neg.mgf,160,3952,24.700000
VGF158_D10,pos,.cache/extracted/pf1600_raw/VGF158_D10/pos/VGF158_D10_features_ms2_pos.mgf,318,15552,48.905660
VGF158_D11,neg,.cache/extracted/pf1600_raw/VGF158_D11/neg/VGF158_D11_features_ms2_neg.mgf,100,2766,27.660000
VGF158_D11,pos,.cache/extracted/pf1600_raw/VGF158_D11/pos/VGF158_D11_features_ms2_pos.mgf,195,8494,43.558974
VGF158_D12,neg,.cache/extracted/pf1600_raw/VGF158_D12/neg/VGF158_D12_features_ms2_neg.mgf,5,132,26.400000
VGF158_D12,pos,.cache/extracted/pf1600_raw/VGF158_D12/pos/VGF158_D12_features_ms2_pos.mgf,57,2285,40.087719
VGF158_E01,neg,.cache/extracted/pf1600_raw/VGF158_E01/neg/VGF158_E01_features_ms2_neg.mgf,678,18614,27.454277
VGF158_E01,pos,.cache/extracted/pf1600_raw/VGF158_E01/pos/VGF158_E01_features_ms2_pos.mgf,966,45465,47.065217
VGF158_E02,neg,.cache/extracted/pf1600_raw/VGF158_E02/neg/VGF158_E02_features_ms2_neg.mgf,37,843,22.783784
VGF158_E02,pos,.cache/extracted/pf1600_raw/VGF158_E02/pos/VGF158_E02_features_ms2_pos.mgf,120,5126,42.716667
VGF158_E03,neg,.cache/extracted/pf1600_raw/VGF158_E03/neg/VGF158_E03_features_ms2_neg.mgf,200,4967,24.835000
VGF158_E03,pos,.cache/extracted/pf1600_raw/VGF158_E03/pos/VGF158_E03_features_ms2_pos.mgf,244,11426,46.827869
VGF158_E04,neg,.cache/extracted/pf1600_raw/VGF158_E04/neg/VGF158_E04_features_ms2_neg.mgf,124,4209,33.943548
VGF158_E04,pos,.cache/extracted/pf1600_raw/VGF158_E04/pos/VGF158_E04_features_ms2_pos.mgf,205,9312,45.424390
VGF158_E05,neg,.cache/extracted/pf1600_raw/VGF158_E05/neg/VGF158_E05_features_ms2_neg.mgf,120,2858,23.816667
VGF158_E05,pos,.cache/extracted/pf1600_raw/VGF158_E05/pos/VGF158_E05_features_ms2_pos.mgf,239,10890,45.564854
VGF158_E06,neg,.cache/extracted/pf1600_raw/VGF158_E06/neg/VGF158_E06_features_ms2_neg.mgf,78,2465,31.602564
VGF158_E06,pos,.cache/extracted/pf1600_raw/VGF158_E06/pos/VGF158_E06_features_ms2_pos.mgf,180,8091,44.950000
VGF158_E07,neg,.cache/extracted/pf1600_raw/VGF158_E07/neg/VGF158_E07_features_ms2_neg.mgf,215,6654,30.948837
VGF158_E07,pos,.cache/extracted/pf1600_raw/VGF158_E07/pos/VGF158_E07_features_ms2_pos.mgf,309,15464,50.045307
VGF158_E08,neg,.cache/extracted/pf1600_raw/VGF158_E08/neg/VGF158_E08_features_ms2_neg.mgf,90,2693,29.922222
VGF158_E08,pos,.cache/extracted/pf1600_raw/VGF158_E08/pos/VGF158_E08_features_ms2_pos.mgf,224,9987,44.584821
VGF158_E09,neg,.cache/extracted/pf1600_raw/VGF158_E09/neg/VGF158_E09_features_ms2_neg.mgf,282,8504,30.156028
VGF158_E09,pos,.cache/extracted/pf1600_raw/VGF158_E09/pos/VGF158_E09_features_ms2_pos.mgf,392,19866,50.678571
VGF158_E10,neg,.cache/extracted/pf1600_raw/VGF158_E10/neg/VGF158_E10_features_ms2_neg.mgf,45,1107,24.600000
VGF158_E10,pos,.cache/extracted/pf1600_raw/VGF158_E10/pos/VGF158_E10_features_ms2_pos.mgf,126,6237,49.500000
VGF158_E11,neg,.cache/extracted/pf1600_raw/VGF158_E11/neg/VGF158_E11_features_ms2_neg.mgf,105,3071,29.247619
VGF158_E11,pos,.cache/extracted/pf1600_raw/VGF158_E11/pos/VGF158_E11_features_ms2_pos.mgf,234,10209,43.628205
